gene|Hydrophob-Hydrophob|StrHydrophob-StrHydrophob|Aromatic-Aromatic|Hydrophil-Hydrophil|Hydrophob-Aromatic|Hydrophob-Charged|Hydrophob-NegCharged|Hydrophob-PosCharged|PosCharged-PosCharged|NegCharged-NegCharged|FF-FY-SY-TY-HC|FF-FY-SY-HC|FF|FY|TY|SY|HC|MR|Total
P75780|6|1|2|1|4|2|0|2|1|0|1|1|0|0|1|0|0|0|9
P75782|6|2|0|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|18
P75783|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6
P75785|117|57|15|21|85|66|28|38|0|1|14|14|5|7|2|0|0|0|237
P75788|10|8|0|0|5|2|0|2|0|0|0|0|0|0|0|0|0|0|12
P75791|124|56|7|18|57|50|12|38|1|0|3|3|1|1|0|1|1|1|203
P75792|2|1|1|8|4|6|2|4|0|0|0|0|0|0|0|0|0|0|21
P75793|42|28|3|9|11|27|9|18|3|2|2|2|1|1|0|0|0|1|88
P75794|19|1|6|4|15|4|1|3|0|0|1|1|1|0|0|0|0|0|30
P75796|10|4|0|10|4|12|6|6|1|2|0|0|0|0|0|0|0|0|48
P75797|66|23|9|16|37|32|14|18|0|0|4|4|0|3|1|0|0|0|139
P75800|29|18|1|4|11|14|6|8|0|0|0|0|0|0|0|0|0|0|51
P75801|14|4|1|3|13|8|2|6|0|0|2|2|0|1|0|1|1|1|30
P75804|2|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P75806|13|6|0|2|11|0|0|0|0|0|1|1|0|0|1|0|0|0|17
P75809|0|0|1|5|2|9|3|6|0|0|0|0|0|0|0|0|0|0|22
P75810|108|49|1|9|26|36|13|23|3|0|3|3|1|0|1|1|1|0|183
P75817|3|2|0|0|4|1|0|1|0|0|0|0|0|0|0|0|0|0|5
P75820|17|6|6|8|14|21|8|13|3|0|0|0|0|0|0|0|0|0|53
P75821|16|11|0|5|7|13|8|5|0|1|1|1|0|0|1|0|0|0|35
P75822|23|10|3|7|11|12|2|10|1|0|1|1|1|0|0|0|0|0|44
P75823|34|17|0|8|7|14|4|10|0|0|0|0|0|0|0|0|0|1|71
P75824|27|7|0|0|3|8|1|7|0|0|0|0|0|0|0|0|0|0|43
P75825|56|15|7|17|50|52|19|33|2|0|6|6|0|1|3|2|2|0|149
P75826|80|38|1|8|18|17|7|10|1|1|1|1|1|0|0|0|0|2|129
P75828|23|17|2|2|12|7|4|3|0|1|1|1|1|0|0|0|0|0|39
P75830|2|0|0|0|1|1|0|1|0|0|1|1|0|0|1|0|0|0|3
P75831|17|9|1|2|4|11|5|6|0|1|1|1|0|1|0|0|0|2|40
P75835|248|97|20|10|128|24|8|16|2|0|27|27|4|10|7|6|6|0|372
P75836|35|18|6|3|22|9|4|5|0|1|4|4|2|2|0|0|0|0|50
P75838|27|8|5|11|20|16|4|12|3|0|4|4|0|1|2|1|1|0|63
P75839|13|6|0|1|0|6|3|3|0|0|0|0|0|0|0|0|0|0|20
P75843|11|7|2|1|4|5|1|4|1|0|0|0|0|0|0|0|0|0|18
P75849|4|0|1|0|5|1|0|1|0|0|0|0|0|0|0|0|0|0|5
P75853|59|22|4|7|23|24|4|20|1|0|2|2|0|1|0|1|1|0|107
P75855|1|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|3
P75857|2|1|0|2|1|10|4|6|0|0|0|0|0|0|0|0|0|0|20
P75858|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|6
P75859|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P75860|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|2
P75862|22|16|3|2|20|9|0|9|0|0|0|0|0|0|0|0|0|0|33
P75863|54|20|5|15|24|30|8|22|2|0|5|5|1|2|2|0|0|0|115
P75864|8|8|0|4|2|2|0|2|1|0|0|0|0|0|0|0|0|0|20
P75867|23|7|2|4|12|12|6|6|0|0|2|2|0|1|0|1|1|0|42
P75869|4|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P75870|54|25|4|0|24|7|1|6|0|0|4|4|0|4|0|0|0|0|65
P75874|14|4|0|1|9|2|2|0|0|0|0|0|0|0|0|0|0|0|21
P75876|2|2|1|0|2|1|1|0|0|0|1|1|1|0|0|0|0|0|3
P75882|9|2|2|2|8|8|2|6|0|0|1|1|1|0|0|0|0|0|25
P75883|39|17|2|9|15|9|4|5|1|0|2|2|0|0|1|1|1|0|68
P75892|182|79|5|3|40|18|5|13|0|0|4|4|3|0|1|0|0|1|234
P75893|8|2|1|0|6|4|0|4|0|0|2|2|1|0|0|1|1|1|16
P75894|20|11|0|1|15|10|1|9|0|0|0|0|0|0|0|0|0|0|35
P75895|32|10|5|2|21|7|1|6|0|0|1|1|0|0|1|0|0|0|49
P75897|24|14|0|4|8|7|1|6|0|0|1|1|0|0|0|1|1|0|41
P75898|29|12|5|10|25|21|10|11|2|0|4|4|2|1|0|1|1|0|65
P75905|54|22|2|18|21|21|12|9|2|0|1|1|0|1|0|0|0|0|110
P75906|40|17|4|13|28|14|5|9|0|0|3|3|1|2|0|0|0|1|96
P75908|8|6|0|3|7|7|2|5|1|0|0|0|0|0|0|0|0|0|19
P75910|81|38|2|1|36|6|5|1|0|0|4|4|1|1|0|2|2|0|88
P75913|5|4|0|1|0|1|0|1|1|0|0|0|0|0|0|0|0|0|7
P75914|3|0|1|1|4|4|1|3|0|0|1|1|0|0|1|0|0|0|11
P75919|19|8|1|14|7|16|3|13|3|1|0|0|0|0|0|0|0|0|58
P75920|8|4|2|1|6|4|3|1|0|0|2|2|1|0|0|1|1|0|16
P75931|3|3|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|4
P75933|16|9|0|3|1|9|3|6|1|0|0|0|0|0|0|0|0|0|28
P75936|3|2|0|1|1|2|0|2|0|0|0|0|0|0|0|0|0|0|11
P75937|25|4|5|10|15|11|4|7|1|0|4|4|1|1|1|1|1|0|63
P75938|13|1|1|5|8|8|3|5|2|0|1|1|0|1|0|0|0|0|36
P75942|3|1|0|0|0|4|1|3|0|0|0|0|0|0|0|0|0|0|7
P75946|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P75948|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P75949|2|1|0|1|3|3|0|3|0|0|0|0|0|0|0|0|0|0|6
P75954|8|1|0|2|2|3|1|2|0|1|0|0|0|0|0|0|0|0|15
P75955|2|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P75957|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6
P75958|32|16|0|7|9|12|5|7|0|0|0|0|0|0|0|0|0|0|60
P75959|0|0|0|2|0|2|0|2|0|0|0|0|0|0|0|0|0|0|4
P75960|18|12|0|1|2|5|3|2|0|0|0|0|0|0|0|0|0|0|24
P75966|18|2|3|4|15|10|1|9|1|0|0|0|0|0|0|0|0|0|36
P75967|4|2|0|0|3|1|0|1|0|0|1|1|0|0|0|1|1|0|6
P75969|11|7|0|5|2|4|0|4|1|0|0|0|0|0|0|0|0|0|24
P75972|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P75974|28|8|3|3|16|8|4|4|0|1|1|1|0|1|0|0|0|1|50
P75978|37|9|7|15|31|30|14|16|3|2|4|4|0|1|1|0|0|0|98
P75981|4|1|1|0|2|2|0|2|0|0|0|0|0|0|0|0|0|0|8
P75989|24|7|2|5|18|10|3|7|1|0|0|0|0|0|0|0|0|0|40
P75990|6|2|1|2|6|3|0|3|0|0|0|0|0|0|0|0|0|0|15
P75995|11|6|0|2|4|1|0|1|0|0|2|2|0|0|1|1|1|0|17
P76002|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P76004|14|9|0|3|8|4|2|2|0|0|0|0|0|0|0|0|0|0|29
P76007|107|66|1|9|30|21|9|12|0|0|1|1|0|1|0|0|0|0|157
P76008|16|4|2|2|9|3|0|3|0|1|0|0|0|0|0|0|0|0|29
P76010|0|0|0|1|0|2|0|2|1|0|0|0|0|0|0|0|0|0|3
P76015|57|21|2|5|20|19|7|12|1|0|2|2|0|0|1|0|0|0|97
P76016|5|3|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|8
P76017|23|5|2|5|14|13|4|9|0|1|2|2|1|0|0|1|1|0|50
P76027|0|0|0|2|0|2|0|2|0|0|0|0|0|0|0|0|0|0|7
P76034|17|8|2|1|13|2|0|2|1|0|3|3|1|1|1|0|0|0|23
P76035|24|12|0|2|5|10|4|6|0|0|0|0|0|0|0|0|0|0|38
P76037|213|105|17|13|101|34|13|21|2|1|16|16|9|3|2|2|2|0|322
P76038|17|8|2|7|12|18|9|9|0|0|1|1|0|0|0|1|1|0|43
P76041|34|19|3|9|26|12|0|12|1|0|2|2|1|0|0|1|1|0|65
P76042|84|44|4|9|38|38|19|19|0|0|6|6|4|0|1|1|1|1|166
P76043|5|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P76044|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3
P76046|40|28|0|15|13|22|10|12|4|0|0|0|0|0|0|0|0|0|93
P76049|23|5|2|7|16|11|3|8|0|0|3|3|0|0|3|0|0|1|50
P76052|164|63|8|20|71|49|19|30|3|2|9|9|0|3|1|3|3|0|272
P76053|15|8|1|2|6|6|2|4|0|0|1|1|0|1|0|0|0|0|25
P76055|23|9|2|4|13|6|3|3|0|0|2|2|0|2|0|0|0|0|46
P76056|15|5|2|4|11|13|2|11|1|0|2|2|1|1|0|0|0|1|41
P76057|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1
P76068|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1
P76071|11|7|3|5|7|10|5|5|1|0|1|1|0|1|0|0|0|0|36
P76072|37|10|9|10|29|24|7|17|2|0|6|6|2|2|0|2|2|1|91
P76077|17|2|2|12|13|11|1|10|2|1|0|0|0|0|0|0|0|0|42
P76078|0|0|1|0|3|3|0|3|0|0|0|0|0|0|0|0|0|0|3
P76079|6|5|0|2|9|3|0|3|0|1|0|0|0|0|0|0|0|0|15
P76081|28|8|0|3|9|11|1|10|0|0|0|0|0|0|0|0|0|0|45
P76083|17|5|2|0|9|5|1|4|0|0|1|1|0|1|0|0|0|0|24
P76085|7|1|0|2|1|0|0|0|1|0|0|0|0|0|0|0|0|0|11
P76086|21|6|1|2|11|5|1|4|0|0|0|0|0|0|0|0|0|0|28
P76091|4|3|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|6
P76092|20|7|5|18|19|23|7|16|5|2|1|1|0|0|0|1|1|0|67
P76093|30|10|2|1|14|5|1|4|0|0|2|2|1|1|0|0|0|0|40
P76097|11|3|0|5|3|6|1|5|2|0|0|0|0|0|0|0|0|0|28
P76102|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P76103|139|56|3|6|48|13|4|9|0|1|1|1|0|1|0|0|0|0|187
P76104|72|28|8|36|45|80|22|58|7|1|5|5|1|2|0|2|2|0|212
P76108|81|8|20|9|65|23|11|12|1|1|7|7|0|3|3|1|1|0|126
P76112|3|0|0|2|3|6|0|6|0|0|0|0|0|0|0|0|0|0|11
P76113|13|4|2|0|8|4|0|4|0|0|1|1|1|0|0|0|0|0|29
P76115|1|0|0|2|0|3|3|0|0|0|0|0|0|0|0|0|0|0|8
P76116|4|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P76121|14|7|1|7|8|8|0|8|2|0|0|0|0|0|0|0|0|0|33
P76128|67|17|6|12|31|17|8|9|0|0|4|4|1|3|0|0|0|0|135
P76129|16|8|1|6|7|7|1|6|1|0|0|0|0|0|0|0|0|1|35
P76134|2|0|1|0|2|2|0|2|0|0|1|1|0|1|0|0|0|0|6
P76135|33|24|2|5|18|12|1|11|1|0|3|3|1|1|0|1|1|0|55
P76137|1|0|0|0|2|3|2|1|0|0|0|0|0|0|0|0|0|0|9
P76141|7|1|0|0|2|0|0|0|0|0|1|1|0|0|0|1|1|0|10
P76142|33|7|4|5|18|12|7|5|0|0|2|2|0|0|2|0|0|0|58
P76143|8|4|0|4|5|1|0|1|1|0|0|0|0|0|0|0|0|0|18
P76145|25|6|2|6|20|17|6|11|0|0|3|3|0|1|2|0|0|0|62
P76146|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1
P76147|10|7|0|2|3|5|0|5|1|0|0|0|0|0|0|0|0|1|21
P76149|41|17|0|2|13|10|4|6|0|0|0|0|0|0|0|0|0|0|64
P76155|5|2|1|1|4|4|4|0|0|0|0|0|0|0|0|0|0|0|15
P76156|3|2|0|1|2|1|0|1|0|0|0|0|0|0|0|0|0|0|5
P76162|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P76168|7|4|2|9|7|13|1|12|3|0|0|0|0|0|0|0|0|1|33
P76172|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
P76173|6|5|0|1|0|3|1|2|1|0|0|0|0|0|0|0|0|0|11
P76175|19|1|1|3|13|1|0|1|0|0|0|0|0|0|0|0|0|0|28
P76176|13|1|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|18
P76177|28|9|0|0|19|11|3|8|0|0|1|1|0|0|1|0|0|0|40
P76186|53|21|0|3|21|4|1|3|0|0|0|0|0|0|0|0|0|0|80
P76187|13|7|1|0|11|6|1|5|0|0|1|1|0|1|0|0|0|0|20
P76190|28|14|1|1|13|11|7|4|0|0|4|4|0|1|1|1|1|0|57
P76192|20|7|1|1|10|4|1|3|0|0|1|1|1|0|0|0|0|0|38
P76193|8|2|0|9|3|6|2|4|0|0|0|0|0|0|0|0|0|0|25
P76197|89|35|4|4|36|24|6|18|1|0|3|3|2|0|1|0|0|2|147
P76198|122|50|9|7|60|24|5|19|3|0|4|4|1|2|0|1|1|1|184
P76201|4|4|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|1|9
P76204|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P76208|1|1|1|0|1|1|0|1|0|0|1|1|1|0|0|0|0|0|3
P76213|25|14|1|5|9|18|7|11|1|1|1|1|0|1|0|0|0|0|61
P76214|33|19|5|3|25|7|5|2|0|1|2|2|2|0|0|0|0|0|51
P76215|60|32|3|5|21|19|10|9|0|0|0|0|0|0|0|0|0|0|99
P76216|40|17|1|18|13|25|16|9|2|0|0|0|0|0|0|0|0|0|97
P76217|37|11|3|4|14|18|4|14|0|0|1|1|0|0|0|0|0|1|72
P76220|2|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|3
P76222|10|6|0|1|4|8|7|1|0|0|0|0|0|0|0|0|0|0|23
P76223|80|17|14|12|50|38|24|14|1|1|2|2|1|1|0|0|0|0|146
P76224|91|43|2|0|14|3|3|0|0|0|0|0|0|0|0|0|0|0|108
P76230|96|36|5|13|45|39|14|25|3|0|10|10|1|4|2|2|2|1|181
P76234|17|14|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|20
P76235|20|15|4|1|15|3|1|2|0|0|5|5|4|0|0|1|1|1|31
P76236|7|3|0|4|5|4|0|4|1|0|0|0|0|0|0|0|0|0|16
P76237|25|10|1|4|13|14|5|9|1|0|1|1|0|0|0|1|1|1|54
P76241|39|14|2|2|18|4|1|3|0|0|1|1|0|0|1|0|0|0|54
P76242|107|45|3|8|35|32|12|20|4|0|4|4|0|2|0|1|1|0|163
P76243|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P76245|8|3|0|3|0|4|0|4|1|0|0|0|0|0|0|0|0|0|16
P76249|22|12|0|0|10|3|0|3|0|0|1|1|0|0|0|1|1|0|28
P76250|36|13|5|5|25|6|1|5|0|0|1|1|0|1|0|0|0|0|52
P76251|15|6|1|2|12|8|6|2|0|0|1|1|1|0|0|0|0|0|28
P76254|25|4|4|7|13|11|6|5|2|0|1|1|0|1|0|0|0|0|47
P76256|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|3
P76257|28|17|0|10|11|13|3|10|2|0|0|0|0|0|0|0|0|0|58
P76261|17|8|0|2|6|2|1|1|0|0|0|0|0|0|0|0|0|0|24
P76264|23|14|2|1|7|4|1|3|0|1|0|0|0|0|0|0|0|0|33
P76268|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P76269|124|58|1|12|36|35|8|27|1|1|3|3|1|0|1|1|1|3|203
P76272|27|13|1|6|7|7|6|1|2|0|2|2|0|0|1|1|1|0|50
P76273|27|12|3|3|10|6|1|5|0|0|0|0|0|0|0|0|0|0|42
P76278|16|8|1|0|9|3|0|3|0|0|0|0|0|0|0|0|0|0|23
P76280|7|6|0|0|5|2|1|1|0|0|0|0|0|0|0|0|0|0|12
P76290|8|4|2|1|8|1|0|1|0|0|1|1|1|0|0|0|0|0|17
P76291|19|1|2|11|15|15|10|5|1|2|1|1|0|0|1|0|0|1|59
P76298|49|25|4|11|25|24|12|12|2|1|3|3|3|0|0|0|0|1|108
P76299|6|5|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|6
P76308|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P76316|16|9|1|1|11|7|0|7|0|0|0|0|0|0|0|0|0|0|33
P76318|8|6|1|2|7|2|1|1|0|1|1|1|0|1|0|0|0|0|14
P76319|4|3|2|0|5|7|4|3|0|0|0|0|0|0|0|0|0|0|11
P76329|13|1|2|0|10|6|4|2|0|0|1|1|0|0|1|0|0|0|20
P76330|21|11|0|4|7|11|2|9|1|0|0|0|0|0|0|0|0|0|39
P76339|8|6|1|4|2|8|4|4|0|1|1|1|1|0|0|0|0|0|20
P76341|0|0|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|2
P76342|34|7|2|4|17|16|10|6|0|0|1|1|0|0|1|0|0|0|64
P76344|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P76347|18|8|0|4|8|9|4|5|1|0|0|0|0|0|0|0|0|0|36
P76349|34|11|1|3|15|7|3|4|1|0|0|0|0|0|0|0|0|0|54
P76350|145|61|14|15|70|28|7|21|3|0|9|9|4|2|1|2|2|1|220
P76364|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1
P76369|41|17|4|7|18|13|7|6|0|2|2|2|0|1|1|0|0|0|66
P76372|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P76373|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3
P76387|24|16|0|1|3|8|4|4|0|0|1|1|0|0|0|1|1|0|45
P76389|36|26|3|5|11|7|3|4|0|1|3|3|3|0|0|0|0|0|52
P76393|16|7|1|1|8|8|1|7|0|0|0|0|0|0|0|0|0|0|26
P76394|8|1|1|0|5|5|4|1|0|0|0|0|0|0|0|0|0|0|15
P76395|7|4|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|12
P76396|18|9|1|4|10|17|6|11|1|0|1|1|1|0|0|0|0|0|40
P76397|8|6|0|2|0|7|5|2|1|0|0|0|0|0|0|0|0|0|17
P76398|159|63|5|33|48|59|23|36|2|0|2|2|1|1|0|0|0|0|307
P76399|148|66|2|35|47|64|29|35|2|2|3|3|1|1|0|1|1|1|311
P76403|19|4|3|6|13|6|2|4|0|0|2|2|0|1|1|0|0|1|41
P76407|27|21|0|8|3|9|6|3|0|2|0|0|0|0|0|0|0|0|60
P76417|124|44|19|9|63|28|15|13|1|1|11|11|3|5|2|1|1|0|198
P76418|10|4|0|4|4|4|2|2|0|0|0|0|0|0|0|0|0|0|24
P76419|21|10|0|5|4|8|3|5|1|0|0|0|0|0|0|0|0|0|37
P76421|14|6|4|3|10|10|2|8|1|1|0|0|0|0|0|0|0|0|33
P76423|26|12|1|0|10|0|0|0|0|0|1|1|1|0|0|0|0|0|28
P76425|14|7|3|0|7|1|1|0|0|0|3|3|1|1|1|0|0|0|20
P76440|32|19|1|7|12|8|2|6|1|0|0|0|0|0|0|0|0|0|50
P76445|23|12|2|4|13|1|0|1|1|0|2|2|1|1|0|0|0|0|34
P76446|14|5|1|5|7|4|1|3|0|0|2|2|0|1|1|0|0|0|26
P76458|15|9|0|1|2|13|3|10|0|0|0|0|0|0|0|0|0|0|30
P76459|12|7|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|18
P76460|7|1|0|0|3|1|1|0|0|0|0|0|0|0|0|0|0|0|22
P76461|51|21|1|5|15|28|16|12|0|0|1|1|1|0|0|0|0|0|108
P76463|50|21|2|5|21|19|6|13|0|1|4|4|0|1|1|1|1|0|87
P76464|131|52|4|29|42|63|23|40|2|1|3|3|0|1|1|1|1|1|267
P76466|19|15|1|3|12|9|2|7|0|0|2|2|0|0|0|0|0|0|51
P76469|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P76470|121|45|10|11|47|28|16|12|3|0|7|7|2|5|0|0|0|0|182
P76472|33|18|0|3|13|22|8|14|1|0|1|1|0|0|0|1|1|0|63
P76473|8|4|2|0|5|0|0|0|0|0|1|1|0|1|0|0|0|0|10
P76481|196|92|15|65|84|105|42|63|6|10|10|10|3|5|1|1|1|0|415
P76482|89|35|7|19|42|52|27|25|1|6|5|5|1|1|0|3|3|0|180
P76498|20|1|1|0|12|2|1|1|0|0|1|1|0|0|0|1|1|0|22
P76499|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P76501|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|3
P76502|6|5|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|10
P76503|118|58|4|17|44|44|21|23|2|0|5|5|2|1|1|0|0|2|229
P76506|7|3|1|0|4|0|0|0|0|0|1|1|1|0|0|0|0|0|9
P76507|8|3|1|1|6|4|1|3|0|0|2|2|0|1|1|0|0|0|13
P76509|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P76514|6|5|1|0|4|2|0|2|0|0|1|1|1|0|0|0|0|0|8
P76515|3|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P76518|23|9|0|4|16|14|1|13|1|0|0|0|0|0|0|0|0|0|57
P76524|2|0|0|0|2|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P76535|14|1|0|3|2|9|5|4|0|0|1|1|0|0|1|0|0|1|38
P76536|91|30|13|10|53|36|13|23|1|0|9|9|2|6|0|0|0|0|155
P76540|2|2|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P76541|12|5|0|2|1|7|7|0|0|0|0|0|0|0|0|0|0|0|22
P76542|3|1|0|8|2|11|0|11|1|0|0|0|0|0|0|0|0|0|29
P76551|7|2|1|1|6|5|1|4|0|0|0|0|0|0|0|0|0|0|15
P76552|9|5|1|2|6|3|0|3|0|1|1|1|1|0|0|0|0|0|26
P76553|22|14|1|2|5|3|1|2|0|0|1|1|1|0|0|0|0|0|30
P76555|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1
P76558|38|29|5|4|16|23|6|17|0|0|5|5|5|0|0|0|0|0|71
P76559|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P76561|13|8|0|0|10|4|1|3|0|0|0|0|0|0|0|0|0|0|25
P76562|8|5|1|2|3|8|3|5|1|0|0|0|0|0|0|0|0|0|19
P76569|6|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|7
P76577|59|15|7|4|30|25|4|21|1|0|2|2|1|1|0|0|0|0|97
P76578|153|64|8|24|38|63|28|35|2|2|7|7|2|1|1|3|3|0|309
P76584|4|1|2|3|3|6|2|4|1|0|0|0|0|0|0|0|0|0|16
P76585|74|21|9|15|40|27|9|18|4|0|7|7|0|5|1|1|1|2|136
P76586|4|2|1|4|2|4|2|2|1|0|0|0|0|0|0|0|0|0|16
P76594|46|29|1|14|11|13|3|10|5|0|0|0|0|0|0|0|0|1|104
P76616|21|2|1|8|12|5|2|3|1|0|2|2|0|0|0|2|2|0|51
P76621|59|34|3|15|27|26|11|15|3|2|3|3|0|2|1|0|0|0|121
P76628|111|40|7|5|48|27|10|17|0|0|4|4|0|4|0|0|0|1|184
P76630|7|4|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|11
P76632|6|6|0|2|1|5|0|5|1|0|0|0|0|0|0|0|0|1|16
P76633|17|12|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|23
P76639|13|9|0|2|0|3|1|2|1|0|0|0|0|0|0|0|0|0|18
P76641|20|11|2|4|13|1|1|0|0|0|2|2|1|1|0|0|0|0|43
P76655|6|0|0|3|5|3|2|1|0|0|0|0|0|0|0|0|0|0|18
P76656|2|0|0|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|7
P76658|32|15|0|4|6|8|3|5|0|0|0|0|0|0|0|0|0|0|54
P76909|2|2|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P76938|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P77031|94|33|2|9|36|28|8|20|0|0|8|8|0|1|3|4|4|0|175
P77044|29|12|4|8|22|17|8|9|0|1|1|1|1|0|0|0|0|0|66
P77129|34|14|1|6|10|11|5|6|1|0|0|0|0|0|0|0|0|1|76
P77148|34|21|6|11|18|28|10|18|2|0|4|4|2|1|1|0|0|0|77
P77154|10|4|0|11|4|10|3|7|1|0|0|0|0|0|0|0|0|0|33
P77156|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3
P77163|6|3|1|1|5|4|4|0|0|0|0|0|0|0|0|0|0|0|16
P77169|3|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|5
P77171|31|19|0|0|5|5|1|4|0|0|0|0|0|0|0|0|0|0|44
P77172|10|5|0|3|5|1|0|1|0|0|0|0|0|0|0|0|0|0|20
P77173|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2
P77174|2|2|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P77180|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1
P77182|108|48|5|24|48|40|11|29|3|0|1|1|0|1|0|0|0|1|207
P77183|19|7|0|1|4|3|2|1|0|0|0|0|0|0|0|0|0|0|26
P77187|64|26|2|15|21|38|19|19|3|1|1|1|1|0|0|0|0|1|135
P77188|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P77196|12|2|1|4|6|5|1|4|0|0|2|2|0|1|0|1|1|0|37
P77199|31|5|0|11|16|12|7|5|0|1|2|2|0|0|1|1|1|0|64
P77202|11|4|0|1|9|1|1|0|0|0|0|0|0|0|0|0|0|0|23
P77211|12|1|2|3|11|6|3|3|0|0|4|4|0|2|0|2|2|0|26
P77212|27|14|0|9|3|17|10|7|0|4|0|0|0|0|0|0|0|0|61
P77213|46|19|5|19|23|24|8|16|3|2|4|4|2|0|1|0|0|0|103
P77215|61|11|8|3|38|27|7|20|2|0|2|2|1|0|1|0|0|0|109
P77216|42|10|4|7|23|17|6|11|1|1|2|2|0|0|0|2|2|0|81
P77218|18|14|0|2|3|9|0|9|1|0|0|0|0|0|0|0|0|0|31
P77221|43|21|0|1|9|12|5|7|0|0|0|0|0|0|0|0|0|0|75
P77223|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3
P77228|74|32|4|13|31|26|14|12|3|1|2|2|0|1|0|1|1|3|144
P77231|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P77239|14|5|0|1|8|5|0|5|1|0|1|1|0|0|1|0|0|1|24
