organism,gene,<pLDDT>,std
Ecoli,P76417,91.88795294117644,10.44029572705552
Ecoli,P76418,97.4396407185628,2.6313241793411
Ecoli,P76419,94.6789719626168,5.577969617079153
Ecoli,P76421,91.69786764705886,9.93887753368264
Ecoli,P76422,94.11962406015031,8.052473482227526
Ecoli,P76423,94.32381679389312,10.736279862196804
Ecoli,P76425,74.24828467153283,13.583167515656212
Ecoli,P76440,95.08266990291268,6.757325306569376
Ecoli,P76445,93.13426160337558,9.350173173734326
Ecoli,P76446,86.91160231660226,11.15093399226105
Ecoli,P76458,96.7167272727272,6.931507852367911
Ecoli,P76459,95.96435185185186,5.164483637942
Ecoli,P76460,93.46720454545448,5.082541477179706
Ecoli,P76461,97.69388324873093,2.436413773918481
Ecoli,P76462,80.18255813953496,18.780122399278746
Ecoli,P76463,92.21497267759558,10.961801611975558
Ecoli,P76464,83.70501097293348,14.15593633634906
Ecoli,P76466,90.49603864734291,14.449373379872574
Ecoli,P76469,94.50269662921352,9.032161648190996
Ecoli,P76470,88.24321678321682,10.415141765587933
Ecoli,P76471,84.13177777777781,15.175428244206543
Ecoli,P76472,91.04506756756751,13.781058509566066
Ecoli,P76473,93.61210909090914,6.587403151394961
Ecoli,P76474,83.44906250000001,10.808119375432238
Ecoli,P76481,83.25580869565219,19.016847395605573
Ecoli,P76482,92.5171826625387,8.276454748750847
Ecoli,P76483,93.3521556886227,5.684840237566863
Ecoli,P76484,93.47512605042012,7.856213765676851
Ecoli,P76485,92.9414285714286,5.723409145334444
Ecoli,P76486,91.48886524822696,10.469249777845592
Ecoli,P76491,95.72366834170856,5.056660179546359
Ecoli,P76498,89.88432234432233,13.016790129420675
Ecoli,P76499,89.53916201117319,14.65494642109064
Ecoli,P76500,90.65537037037036,12.10062630451793
Ecoli,P76501,88.12558823529412,16.665815839470795
Ecoli,P76502,96.74596273291924,6.2576577066636085
Ecoli,P76503,95.91653669724774,4.804003412295891
Ecoli,P76505,52.08880681818182,14.899569748484469
Ecoli,P76506,88.97657370517928,15.583191048067896
Ecoli,P76507,93.88083521444692,5.429099296105814
Ecoli,P76508,93.83633720930236,4.446338441622801
Ecoli,P76509,91.48879120879118,8.199766659125036
Ecoli,P76510,79.2456097560975,17.913376463847193
Ecoli,P76512,84.45566666666667,16.12076976725643
Ecoli,P76513,86.21864963503647,13.985244727008702
Ecoli,P76514,97.112584269663,3.433676094770369
Ecoli,P76515,89.87274999999998,8.280845363699289
Ecoli,P76516,78.14871287128709,15.329848427128862
Ecoli,P76518,96.02918635170606,6.670494133787623
Ecoli,P76520,84.62753554502375,17.808941803051386
Ecoli,P76521,80.62549999999999,8.104129024762623
Ecoli,P76524,96.96855955678674,3.7108721193733127
Ecoli,P76535,95.79392617449668,5.646748457493109
Ecoli,P76536,97.913712374582,2.016089113919553
Ecoli,P76537,85.65712041884817,18.00679297594919
Ecoli,P76538,83.33765100671144,12.947067164941476
Ecoli,P76539,95.03957446808506,5.0319255753863805
Ecoli,P76540,88.67331325301207,14.411041842079348
Ecoli,P76541,96.9651598173516,4.80272842423181
Ecoli,P76542,91.03340796019904,9.28656323909806
Ecoli,P76543,62.813568075117374,18.800209429492632
Ecoli,P76544,79.3906172839506,13.91486950877086
Ecoli,P76545,48.779262295081935,7.790565139545166
Ecoli,P76546,84.61224637681157,19.90055323017013
Ecoli,P76547,47.86827411167511,12.27008553563366
Ecoli,P76548,62.67711999999997,13.877939894148552
Ecoli,P76549,73.50561538461538,18.516478607065576
Ecoli,P76550,69.28468401486984,19.251156417554885
Ecoli,P76551,86.82002141327617,11.7058501360873
Ecoli,P76552,90.78142156862744,10.733026839433755
Ecoli,P76553,96.21010126582286,3.5300975695446053
Ecoli,P76555,86.7979399141631,16.292473394738998
Ecoli,P76556,87.72955974842763,10.2175392639916
Ecoli,P76558,91.07137022397905,8.269862963320744
Ecoli,P76559,92.05634005763685,11.573029444537427
Ecoli,P76561,92.94034482758627,13.084077479967153
Ecoli,P76562,90.5634873323398,7.508587099975402
Ecoli,P76569,95.41487394957988,8.060649917032226
Ecoli,P76573,88.24541899441343,15.391800553079696
Ecoli,P76575,88.62521126760566,5.55671624054182
Ecoli,P76576,91.21286407766988,9.257211151416689
Ecoli,P76577,90.46340259740256,8.954960164021616
Ecoli,P76578,82.66122807017543,15.59394729181026
Ecoli,P76584,97.84982758620691,1.5651238701438857
Ecoli,P76585,95.87845379688936,3.419965073538606
Ecoli,P76586,92.17997481108316,10.949207912157284
Ecoli,P76594,89.2261851015801,8.862895599275705
Ecoli,P76611,68.41851063829786,14.047439984645855
Ecoli,P76612,63.27756653992394,19.71121064919604
Ecoli,P76613,55.139874999999975,18.65172873983468
Ecoli,P76616,76.28722666666667,23.606186980859253
Ecoli,P76621,92.43775384615384,14.299119247788838
Ecoli,P76628,90.12751269035527,10.92431000764991
Ecoli,P76630,87.91289795918367,12.10090174451491
Ecoli,P76632,94.9733125,6.354090977657131
Ecoli,P76633,96.80770114942534,3.233391764307711
Ecoli,P76639,77.9206331877729,15.474823087811805
Ecoli,P76641,96.65054669703866,6.456989903022016
Ecoli,P76655,86.73253349573675,11.409350329689651
Ecoli,P76656,83.81567796610165,16.349069211682497
Ecoli,P76657,85.49200956937801,11.201836220799327
Ecoli,P76658,90.72020964360586,10.186164845207616
Ecoli,P76692,63.65881720430107,10.70305401591812
Ecoli,P76773,90.849652173913,16.431890728777844
Ecoli,P76909,93.33705069124429,5.776557308904025
Ecoli,P76938,94.14582417582416,9.271379755057628
Ecoli,P77031,88.82931764705882,12.53625294445416
Ecoli,P77044,96.61184027777776,3.461834033755314
Ecoli,P77087,80.34524590163936,5.449769917404509
Ecoli,P77091,73.3528,14.662714078914588
Ecoli,P77129,96.89494033412883,3.8256444302499566
Ecoli,P77136,39.618368794326216,6.956243343403337
Ecoli,P77147,92.12207407407408,7.51200773047134
Ecoli,P77148,94.1002808988764,8.387057719308569
Ecoli,P77150,96.66331010452969,5.09801469707281
Ecoli,P77154,94.41729801324487,9.143061081733004
Ecoli,P77156,87.09230031948886,11.436278263632218
Ecoli,P77161,97.78164383561646,2.272320197205135
Ecoli,P77162,88.96645161290324,15.49228289647568
Ecoli,P77163,95.21764397905764,4.461616545362949
Ecoli,P77165,88.00790393013104,16.952533990732114
Ecoli,P77169,92.07259259259266,6.225221190863138
Ecoli,P77170,89.1017857142857,8.597776787564069
Ecoli,P77171,91.36915309446252,9.059894222442058
Ecoli,P77172,87.56997322623832,9.718705779788223
Ecoli,P77173,74.9015853658537,22.08850425102593
Ecoli,P77174,84.02822966507178,11.885622903076804
Ecoli,P77179,76.7435930735931,16.01475949622275
Ecoli,P77180,84.22099099099098,9.63712743217931
Ecoli,P77181,96.99489795918367,4.419744831700442
Ecoli,P77182,96.54130239520954,4.6357363113186345
Ecoli,P77183,90.40204402515724,13.626950794668849
Ecoli,P77184,66.10372549019608,10.414290325483917
Ecoli,P77187,93.46157281553398,8.793950394769622
Ecoli,P77188,90.89333333333336,12.991185531024543
Ecoli,P77196,84.60552780930759,14.76150500263292
Ecoli,P77199,84.97401859504129,15.81056676248179
Ecoli,P77202,93.08866935483871,10.515608226562302
Ecoli,P77206,88.71714285714287,11.061365423108844
Ecoli,P77211,90.40792122538298,12.385296951636962
Ecoli,P77212,98.05705215419502,2.773047950959923
Ecoli,P77213,95.0149193548387,5.088114259126505
Ecoli,P77214,83.459,21.40133750917961
Ecoli,P77215,98.69376558603476,0.6382602092219348
Ecoli,P77216,93.19977832512322,6.787065407627362
Ecoli,P77218,93.8854142011834,9.938583023788908
Ecoli,P77219,96.35133333333336,7.482982757530243
Ecoli,P77221,96.16572033898304,5.023231359859017
Ecoli,P77223,86.66947916666669,10.831871459358531
Ecoli,P77228,88.51070257611245,12.6137610803851
Ecoli,P77231,94.43705479452058,11.24649112206298
Ecoli,P77234,96.11470769230765,7.984372716988291
Ecoli,P77237,87.84366197183098,10.607160648000836
Ecoli,P77239,86.70484029484034,16.469719006076375
Ecoli,P77243,96.90364389233945,4.672197665817109
Ecoli,P77245,91.45266666666669,10.27422275599308
Ecoli,P77247,96.45103603603596,6.6309108466604405
Ecoli,P77249,93.70269565217389,6.675285477919294
Ecoli,P77252,97.06493723849368,2.1702158214201104
Ecoli,P77256,96.01613496932518,4.142400733215465
Ecoli,P77257,86.2533268101761,13.20628892650091
Ecoli,P77258,97.53380821917806,5.417409381021179
Ecoli,P77260,97.27141975308632,4.034840683636204
Ecoli,P77263,87.33877118644065,16.36766178486031
Ecoli,P77265,92.27171186440684,8.115608770362705
Ecoli,P77268,92.05393292682923,8.244285756925377
Ecoli,P77269,92.9614678899083,13.426245452785713
Ecoli,P77272,86.42303797468361,11.75580587553946
Ecoli,P77277,93.33820143884888,7.255563705105679
Ecoli,P77279,90.8874222222222,12.971114079606764
Ecoli,P77280,97.58804034582136,2.9370822371081955
Ecoli,P77285,90.90228155339804,5.388656022289132
Ecoli,P77286,91.82596566523604,11.5200009514569
Ecoli,P77288,86.72588235294117,16.69727278147843
Ecoli,P77293,85.28062091503261,10.961021340648452
Ecoli,P77294,91.2091017964072,14.289843838117378
Ecoli,P77295,95.9968686868687,4.309884960958501
Ecoli,P77296,87.83342391304352,11.830019741368451
Ecoli,P77297,94.46226480836242,7.983882245303973
Ecoli,P77300,94.69809523809526,4.42561173500624
Ecoli,P77301,91.90727272727278,11.840772400769808
Ecoli,P77302,90.86073170731706,11.532491447072465
Ecoli,P77304,90.01454000000003,11.992315739188992
Ecoli,P77306,79.24028933092232,15.871491288501822
Ecoli,P77307,90.2580694980695,9.946750781004676
Ecoli,P77308,90.03232352941168,9.56970803912806
Ecoli,P77309,90.79518771331055,11.050516630344855
Ecoli,P77315,92.0657530120482,11.44286949959581
Ecoli,P77316,92.14480582524271,14.158632318732394
Ecoli,P77318,90.6706071428572,17.210045093821734
Ecoli,P77319,89.2772122302158,9.138720922866476
Ecoli,P77324,97.20050314465406,3.3626348232290444
Ecoli,P77326,85.46438596491231,21.146188907808316
Ecoli,P77328,89.45896073902999,9.226421873226595
Ecoli,P77329,89.48744144144142,11.624855505590174
Ecoli,P77330,87.2863917525773,6.731056991116918
Ecoli,P77333,89.08735785953176,10.498728576106055
Ecoli,P77334,87.76276853252651,8.716583359714194
Ecoli,P77335,93.2051815181518,7.697732974964113
Ecoli,P77337,94.93205128205126,5.483756261781599
Ecoli,P77338,83.36999999999995,12.462795834001296
Ecoli,P77339,75.72536398467436,20.54263909618473
Ecoli,P77348,93.98696461824956,11.028014770613568
Ecoli,P77354,74.43258928571426,9.624654608416542
Ecoli,P77357,96.69573394495404,4.538716492259086
Ecoli,P77359,81.75426501035192,18.286361763078613
Ecoli,P77360,96.39688385269122,3.714243990361641
Ecoli,P77364,95.11658792650914,4.995858695538335
Ecoli,P77365,80.248231292517,16.794692541155552
Ecoli,P77366,96.47182648401824,3.4406032903919157
Ecoli,P77368,94.91989071038248,9.764844772482496
Ecoli,P77374,93.58900990099008,12.449230582209122
Ecoli,P77375,89.33824324324321,16.44159979048762
Ecoli,P77376,95.89349710982668,6.78045108831074
Ecoli,P77377,84.97012195121954,8.892702108928198
Ecoli,P77378,94.74426282051284,5.947159640525864
Ecoli,P77379,92.26010563380277,6.887640107935891
Ecoli,P77381,83.8952842105263,17.714209629954173
Ecoli,P77389,92.36933161953728,10.323732414546074
Ecoli,P77390,90.78414772727275,10.402375704441678
Ecoli,P77393,61.70966789667894,17.530711130214762
Ecoli,P77395,94.25739436619712,6.266703783430651
Ecoli,P77396,89.4605614035088,9.424270926275604
Ecoli,P77397,88.87593862815878,13.236676262839106
Ecoli,P77398,92.45921212121212,10.719188048054296
Ecoli,P77399,93.1889775910364,9.069145336466477
Ecoli,P77400,89.40086046511635,11.998580495657084
Ecoli,P77402,86.0330693069308,15.565848846604176
Ecoli,P77409,88.31432950191567,10.583253852115853
Ecoli,P77414,91.71774193548389,12.82514106309328
Ecoli,P77416,96.8524634655532,2.588445456491808
Ecoli,P77423,91.62430939226522,12.075480393466991
Ecoli,P77425,97.60705596107056,2.56201474556238
Ecoli,P77427,94.421914893617,3.405320516859484
Ecoli,P77432,95.46205660377365,8.275244790120631
Ecoli,P77433,93.77142857142856,7.005135663555087
Ecoli,P77434,95.18099514563112,9.23127052810626
Ecoli,P77437,92.90133079847912,12.833807796736563
Ecoli,P77439,87.23971119133569,11.293817181764608
Ecoli,P77444,98.06780788177343,3.093776029502791
Ecoli,P77445,95.1379871520342,8.897576253459727
Ecoli,P77453,78.11072992700727,22.68403691704957
Ecoli,P77454,97.27535483870972,3.17642765005359
Ecoli,P77455,96.35331864904552,3.286309227759897
Ecoli,P77460,96.64469072164948,3.515664967268477
Ecoli,P77463,88.2961409395973,15.357415809391634
Ecoli,P77467,96.8554198473282,4.561496299225766
Ecoli,P77468,86.76603229527112,12.743939697788578
Ecoli,P77473,88.77147286821686,8.653014405152433
Ecoli,P77475,94.78175531914889,5.018843174723803
Ecoli,P77481,93.57630555555554,5.327100312549891
Ecoli,P77485,85.06739583333322,11.32392313172939
Ecoli,P77488,91.44888709677411,14.304545303577168
Ecoli,P77489,98.5218169398907,1.3954211242596193
Ecoli,P77493,96.50650793650776,5.57799661331835
Ecoli,P77494,82.16938775510205,10.908468421305788
Ecoli,P77495,92.29041401273896,9.109748688420172
Ecoli,P77499,94.08193548387104,5.718804956008722
Ecoli,P77503,96.31931623931618,7.885655055721589
Ecoli,P77504,80.18893034825874,10.287975137894469
Ecoli,P77506,77.18743902439026,8.716133878209268
Ecoli,P77509,90.39101391650104,9.684635716024257
Ecoli,P77510,85.58150362318844,12.7330845344267
Ecoli,P77515,87.53740624999998,15.937749894823952
Ecoli,P77519,78.16281250000002,20.195438104058148
Ecoli,P77522,82.88480808080789,18.36605123298037
Ecoli,P77526,95.98111627906978,10.894415111165268
Ecoli,P77528,85.42423076923075,10.851311928155516
Ecoli,P77529,87.88125269978399,10.354223632260195
Ecoli,P77536,95.08781052631574,4.909756500114391
Ecoli,P77538,92.7259154929578,8.652108971506912
Ecoli,P77539,96.1096089385475,4.38109363188197
Ecoli,P77541,96.4061824324324,6.838708237570184
Ecoli,P77544,96.52154205607484,6.297108589982047
Ecoli,P77546,87.12903225806448,11.181193161514043
Ecoli,P77549,90.98084183673474,8.681395105337872
Ecoli,P77551,89.92191919191916,7.975341502047304
Ecoli,P77552,93.98535885167456,11.07196934849445
Ecoli,P77554,90.87652173913038,18.62692386531684
Ecoli,P77555,96.02126074498572,5.185208863745543
Ecoli,P77559,94.48693602693604,4.7151508474730655
Ecoli,P77561,94.42320158102774,6.505965370492901
Ecoli,P77562,91.05815934065932,13.670740036678144
Ecoli,P77564,89.11479069767444,15.343568998357432
Ecoli,P77567,95.65889679715303,9.229013001905956
Ecoli,P77569,89.91191335740075,13.182789032066514
Ecoli,P77570,94.89983739837392,4.958896685970015
Ecoli,P77579,88.69640963855419,14.978804313948752
Ecoli,P77580,96.12405063291136,5.106881066295201
Ecoli,P77581,97.65192118226598,4.83106998456431
Ecoli,P77585,98.41026086956523,1.371303702682432
Ecoli,P77588,91.50782894736844,10.190202461559982
Ecoli,P77589,87.49282878411911,12.36592096963509
Ecoli,P77596,95.36995419847324,4.097526511122607
Ecoli,P77598,90.98213235294124,12.165158808475288
Ecoli,P77599,92.11203999999996,12.083048565589728
Ecoli,P77601,80.17543933054398,15.413249819401267
Ecoli,P77607,72.59849137931033,18.15281748483845
Ecoli,P77608,95.31315985130108,10.19397227210692
Ecoli,P77609,71.46945454545455,20.76198373935854
Ecoli,P77610,89.68803607214429,11.749490474208164
Ecoli,P77611,82.38489189189185,18.58623521810986
Ecoli,P77615,91.0758734939759,9.148352878064255
Ecoli,P77616,89.78971887550202,13.131594458150865
Ecoli,P77619,95.7018894009216,9.518791413753704
Ecoli,P77622,90.47717532467529,8.879560953982748
Ecoli,P77624,93.87056962025312,5.313819485420448
Ecoli,P77625,97.72300925925936,1.4861766506547274
Ecoli,P77626,94.25466292134826,6.727530236916455
Ecoli,P77627,93.65293617021275,5.000389122748797
Ecoli,P77634,90.7235849056604,11.270143843039053
Ecoli,P77649,97.23784518828448,4.986733546678936
Ecoli,P77650,96.942925,3.833195819988199
Ecoli,P77656,94.55876712328764,7.304654257559407
Ecoli,P77657,90.52903846153848,9.653927958969978
Ecoli,P77658,74.09856725146197,19.71539563742544
Ecoli,P77667,89.9990983606557,12.433069731869857
Ecoli,P77668,88.01087301587299,9.692293659433789
Ecoli,P77671,97.93790286975717,3.2178649043180942
Ecoli,P77672,86.36181286549709,13.119075624887996
Ecoli,P77674,98.69369198312242,1.032411906142199
Ecoli,P77682,92.4055,5.886464395826525
Ecoli,P77688,90.68951219512198,8.206641258009038
Ecoli,P77689,94.84586288416077,8.934205692037178
Ecoli,P77690,95.12675324675324,11.43326857192702
Ecoli,P77692,84.32194690265487,18.068390766256314
Ecoli,P77694,90.83773308957954,11.334579937366303
Ecoli,P77695,96.66087719298248,2.7504011067617635
Ecoli,P77698,80.92456692913385,14.18194031547384
Ecoli,P77699,83.4803743315508,12.191824751404804
Ecoli,P77700,92.66209677419351,7.792697271473358
Ecoli,P77704,96.39187050359716,4.339072368514024
Ecoli,P77712,94.99712121212116,5.525556674314833
Ecoli,P77713,96.3756529850746,5.096829086578202
Ecoli,P77714,93.41113402061856,10.417018379069583
Ecoli,P77716,88.61489285714289,11.660733436376749
Ecoli,P77717,75.03257894736846,20.329518237530447
Ecoli,P77718,91.86373443983398,8.2174033614133
Ecoli,P77721,94.25071428571428,8.067968330494327
Ecoli,P77726,89.19185022026436,10.184575022201583
Ecoli,P77730,92.88213675213674,7.781362796628356
Ecoli,P77731,97.17062499999996,2.6697337618899373
Ecoli,P77732,90.91573076923083,12.27513170243522
Ecoli,P77733,87.47542553191492,14.6980797943683
Ecoli,P77735,94.86845679012347,7.333313221436028
Ecoli,P77736,97.39278606965172,5.07969405971496
Ecoli,P77737,91.82023952095808,8.491198151639976
Ecoli,P77739,95.61979020979015,4.297596574787405
Ecoli,P77743,84.05590909090913,13.44201258011079
Ecoli,P77744,90.8268874172186,9.064768761305189
Ecoli,P77746,88.66046666666671,9.850427593877448
Ecoli,P77747,91.5762599469496,15.9668103066985
Ecoli,P77748,93.83869351669937,4.685429339627024
Ecoli,P77754,76.84757763975153,20.40295118637344
Ecoli,P77756,92.2842424242424,9.266446346322976
Ecoli,P77757,83.22177018633542,13.584653413213143
Ecoli,P77759,92.12224576271184,7.071337079516367
Ecoli,P77766,94.40935153583624,12.144341366436691
Ecoli,P77768,87.7285810810811,11.88272198490114
Ecoli,P77774,88.13321428571436,15.541381605873648
Ecoli,P77775,95.40168350168352,3.7200369093464
Ecoli,P77779,74.6034591194969,22.431933493030648
Ecoli,P77781,98.16235294117644,1.2248008453322707
Ecoli,P77783,93.86773234200736,11.82042873596762
Ecoli,P77788,90.23266666666665,9.485747921467745
Ecoli,P77789,87.34664772727272,13.738129942988945
Ecoli,P77790,92.95020725388596,12.910741399329549
Ecoli,P77791,97.71021857923502,2.5520175146040964
Ecoli,P77795,93.44053412462908,7.155149481765023
Ecoli,P77802,87.93582639714612,14.540725196487926
Ecoli,P77804,88.99713147410372,16.11785354589555
Ecoli,P77806,96.17036269430044,4.2164485305078445
Ecoli,P77808,95.82104999999996,3.816183813379539
Ecoli,P77858,92.4928253968254,7.447732537735274
Ecoli,P78055,98.45740909090902,0.891673154503829
Ecoli,P78061,92.63362288135596,11.055195333699722
Ecoli,P78067,94.71917241379307,13.407968629265842
Ecoli,P78271,96.57766393442624,3.257749001870936
Ecoli,P78285,96.85551515151512,4.0902480336824505
Ecoli,P80644,94.32130890052356,8.679977312192847
Ecoli,P80645,95.4030971128608,5.976903434041781
Ecoli,P80668,97.43843687374746,3.9439060779672097
